TEAM_ID,PLAYER_ID,PLAYER_NAME,JERSEY_NUMBER,POSITION,POSITION_TYPE,STATUS,TEAM_NAME
133,671732,Lawrence Butler,42,RF,Outfielder,Active,Athletics
133,665622,Luis Medina,42,P,Pitcher,Active,Athletics
133,622663,Luis Severino,42,P,Pitcher,Active,Athletics
133,643410,Mark Leiter Jr.,42,P,Pitcher,Active,Athletics
133,691777,Max Muncy,42,3B,Infielder,Active,Athletics
133,701762,Nick Kurtz,42,1B,Infielder,Active,Athletics
133,605130,Scott Barlow,42,P,Pitcher,Active,Athletics
133,669127,Shea Langeliers,42,C,Catcher,Active,Athletics
133,691016,Tyler Soderstrom,42,LF,Outfielder,Active,Athletics
133,680869,Zack Gelof,42,2B,Infielder,Active,Athletics
134,695257,Billy Cook,42,OF,Outfielder,Active,Pittsburgh Pirates
134,664040,Brandon Lowe,42,2B,Infielder,Active,Pittsburgh Pirates
134,677952,Braxton Ashcraft,42,P,Pitcher,Active,Pittsburgh Pirates
134,668804,Bryan Reynolds,42,RF,Outfielder,Active,Pittsburgh Pirates
134,696149,Bubba Chandler,42,P,Pitcher,Active,Pittsburgh Pirates
134,669387,Carmen Mlodzinski,42,P,Pitcher,Active,Pittsburgh Pirates
134,642701,Dennis Santana,42,P,Pitcher,Active,Pittsburgh Pirates
134,681895,Evan Sisk,42,P,Pitcher,Active,Pittsburgh Pirates
134,642397,Gregory Soto,42,P,Pitcher,Active,Pittsburgh Pirates
134,680779,Henry Davis,42,C,Catcher,Active,Pittsburgh Pirates
134,676755,Isaac Mattson,42,P,Pitcher,Active,Pittsburgh Pirates
134,663968,Jake Mangum,42,LF,Outfielder,Active,Pittsburgh Pirates
134,663698,Joey Bart,42,C,Catcher,Active,Pittsburgh Pirates
134,664353,José Urquidy,42,P,Pitcher,Active,Pittsburgh Pirates
134,664875,Justin Lawrence,42,P,Pitcher,Active,Pittsburgh Pirates
134,804606,Konnor Griffin,42,SS,Infielder,Active,Pittsburgh Pirates
134,542303,Marcell Ozuna,42,DH,Hitter,Active,Pittsburgh Pirates
134,682254,Mason Montgomery,42,P,Pitcher,Active,Pittsburgh Pirates
134,656605,Mitch Keller,42,P,Pitcher,Active,Pittsburgh Pirates
134,693304,Nick Gonzales,42,2B,Infielder,Active,Pittsburgh Pirates
134,694377,Nick Yorke,42,2B,Infielder,Active,Pittsburgh Pirates
134,665833,Oneil Cruz,42,CF,Outfielder,Active,Pittsburgh Pirates
134,694973,Paul Skenes,42,P,Pitcher,Active,Pittsburgh Pirates
134,656811,Ryan O'Hearn,42,1B,Infielder,Active,Pittsburgh Pirates
134,687462,Spencer Horwitz,42,1B,Infielder,Active,Pittsburgh Pirates
134,670990,Yohan Ramírez,42,P,Pitcher,Active,Pittsburgh Pirates
135,670970,Adrian Morejon,42,P,Pitcher,Active,San Diego Padres
135,689690,Alek Jacob,42,P,Pitcher,Active,San Diego Padres
135,699134,Bradgley Rodriguez,42,P,Pitcher,Active,San Diego Padres
135,669369,Bryce Johnson,42,CF,Outfielder,Active,San Diego Padres
135,688158,David Morgan,42,P,Pitcher,Active,San Diego Padres
135,665487,Fernando Tatis Jr.,42,RF,Outfielder,Active,San Diego Padres
135,666023,Freddy Fermin,42,C,Catcher,Active,San Diego Padres
135,657757,Gavin Sheets,42,LF,Outfielder,Active,San Diego Padres
135,608566,Germán Márquez,42,P,Pitcher,Active,San Diego Padres
135,701538,Jackson Merrill,42,CF,Outfielder,Active,San Diego Padres
135,630105,Jake Cronenworth,42,2B,Infielder,Active,San Diego Padres
135,592094,Jason Adam,42,P,Pitcher,Active,San Diego Padres
135,606996,Kyle Hart,42,P,Pitcher,Active,San Diego Padres
135,669134,Luis Campusano,42,C,Catcher,Active,San Diego Padres
135,592518,Manny Machado,42,3B,Infielder,Active,San Diego Padres
135,695243,Mason Miller,42,P,Pitcher,Active,San Diego Padres
135,650633,Michael King,42,P,Pitcher,Active,San Diego Padres
135,609280,Miguel Andujar,42,LF,Outfielder,Active,San Diego Padres
135,592206,Nick Castellanos,42,RF,Outfielder,Active,San Diego Padres
135,657656,Ramón Laureano,42,RF,Outfielder,Active,San Diego Padres
135,681190,Randy Vásquez,42,P,Pitcher,Active,San Diego Padres
135,676760,Ron Marinaccio,42,P,Pitcher,Active,San Diego Padres
135,664034,Ty France,42,1B,Infielder,Active,San Diego Padres
135,621111,Walker Buehler,42,P,Pitcher,Active,San Diego Padres
135,593974,Wandy Peralta,42,P,Pitcher,Active,San Diego Padres
135,593428,Xander Bogaerts,42,SS,Infielder,Active,San Diego Padres
136,662253,Andrés Muñoz,42,P,Pitcher,Active,Seattle Mariners
136,680977,Brendan Donovan,42,2B,Infielder,Active,Seattle Mariners
136,693433,Bryan Woo,42,P,Pitcher,Active,Seattle Mariners
136,663728,Cal Raleigh,42,C,Catcher,Active,Seattle Mariners
136,668984,Casey Legumina,42,P,Pitcher,Active,Seattle Mariners
136,677961,Cole Wilcox,42,P,Pitcher,Active,Seattle Mariners
136,702284,Cole Young,42,2B,Infielder,Active,Seattle Mariners
136,656582,Connor Joe,42,1B,Infielder,Active,Seattle Mariners
136,681867,Cooper Criswell,42,P,Pitcher,Active,Seattle Mariners
136,686527,Dominic Canzone,42,RF,Outfielder,Active,Seattle Mariners
136,660825,Eduard Bazardo,42,P,Pitcher,Active,Seattle Mariners
136,676106,Emerson Hancock,42,P,Pitcher,Active,Seattle Mariners
136,642100,Gabe Speier,42,P,Pitcher,Active,Seattle Mariners
136,669923,George Kirby,42,P,Pitcher,Active,Seattle Mariners
136,641487,J.P. Crawford,42,SS,Infielder,Active,Seattle Mariners
136,678606,Jose A. Ferrer,42,P,Pitcher,Active,Seattle Mariners
136,647304,Josh Naylor,42,1B,Infielder,Active,Seattle Mariners
136,677594,Julio Rodríguez,42,CF,Outfielder,Active,Seattle Mariners
136,660844,Leo Rivas,42,2B,Infielder,Active,Seattle Mariners
136,669302,Logan Gilbert,42,P,Pitcher,Active,Seattle Mariners
136,622491,Luis Castillo,42,P,Pitcher,Active,Seattle Mariners
136,670042,Luke Raley,42,RF,Outfielder,Active,Seattle Mariners
136,666374,Matt Brash,42,P,Pitcher,Active,Seattle Mariners
136,641598,Mitch Garver,42,C,Catcher,Active,Seattle Mariners
136,621550,Patrick Wisdom,42,1B,Infielder,Active,Seattle Mariners
136,668227,Randy Arozarena,42,LF,Outfielder,Active,Seattle Mariners
137,605288,Adrian Houser,42,P,Pitcher,Active,San Francisco Giants
137,694918,Blade Tidwell,42,P,Pitcher,Active,San Francisco Giants
137,668873,Caleb Kilian,42,P,Pitcher,Active,San Francisco Giants
137,669477,Casey Schmitt,42,3B,Infielder,Active,San Francisco Giants
137,683766,Christian Koss,42,2B,Infielder,Active,San Francisco Giants
137,691740,Daniel Susac,42,C,Catcher,Active,San Francisco Giants
137,687551,Drew Gilbert,42,CF,Outfielder,Active,San Francisco Giants
137,669062,Erik Miller,42,P,Pitcher,Active,San Francisco Giants
137,671218,Heliot Ramos,42,LF,Outfielder,Active,San Francisco Giants
137,664141,JT Brubaker,42,P,Pitcher,Active,San Francisco Giants
137,666464,Jerar Encarnacion,42,RF,Outfielder,Active,San Francisco Giants
137,808982,Jung Hoo Lee,42,CF,Outfielder,Active,San Francisco Giants
137,676775,Keaton Winn,42,P,Pitcher,Active,San Francisco Giants
137,694738,Landen Roupp,42,P,Pitcher,Active,San Francisco Giants
137,657277,Logan Webb,42,P,Pitcher,Active,San Francisco Giants
137,650333,Luis Arraez,42,IF,Infielder,Active,San Francisco Giants
137,656305,Matt Chapman,42,3B,Infielder,Active,San Francisco Giants
137,657424,Matt Gage,42,P,Pitcher,Active,San Francisco Giants
137,672275,Patrick Bailey,42,C,Catcher,Active,San Francisco Giants
137,646240,Rafael Devers,42,DH,Hitter,Active,San Francisco Giants
137,592662,Robbie Ray,42,P,Pitcher,Active,San Francisco Giants
137,621366,Ryan Borucki,42,P,Pitcher,Active,San Francisco Giants
137,676254,Ryan Walker,42,P,Pitcher,Active,San Francisco Giants
137,641816,Tyler Mahle,42,P,Pitcher,Active,San Francisco Giants
137,686823,Will Brennan,42,RF,Outfielder,Active,San Francisco Giants
137,642715,Willy Adames,42,SS,Infielder,Active,San Francisco Giants
138,676475,Alec Burleson,42,1B,Infielder,Active,St. Louis Cardinals
138,669467,Andre Pallante,42,P,Pitcher,Active,St. Louis Cardinals
138,669160,Dustin May,42,P,Pitcher,Active,St. Louis Cardinals
138,666277,George Soriano,42,P,Pitcher,Active,St. Louis Cardinals
138,700669,Gordon Graceffo,42,P,Pitcher,Active,St. Louis Cardinals
138,671056,Iván Herrera,42,C,Catcher,Active,St. Louis Cardinals
138,802139,JJ Wetherholt,42,SS,Infielder,Active,St. Louis Cardinals
138,668941,JoJo Romero,42,P,Pitcher,Active,St. Louis Cardinals
138,691023,Jordan Walker,42,RF,Outfielder,Active,St. Louis Cardinals
138,665877,José Fermín,42,2B,Infielder,Active,St. Louis Cardinals
138,677865,Justin Bruihl,42,P,Pitcher,Active,St. Louis Cardinals
138,681517,Kyle Leahy,42,P,Pitcher,Active,St. Louis Cardinals
138,691026,Masyn Winn,42,SS,Infielder,Active,St. Louis Cardinals
138,694335,Matt Svanson,42,P,Pitcher,Active,St. Louis Cardinals
138,669461,Matthew Liberatore,42,P,Pitcher,Active,St. Louis Cardinals
138,700241,Michael McGreevy,42,P,Pitcher,Active,St. Louis Cardinals
138,701675,Nathan Church,42,LF,Outfielder,Active,St. Louis Cardinals
138,669357,Nolan Gorman,42,2B,Infielder,Active,St. Louis Cardinals
138,686780,Pedro Pagés,42,C,Catcher,Active,St. Louis Cardinals
138,602104,Ramón Urías,42,3B,Infielder,Active,St. Louis Cardinals
138,676617,Riley O'Brien,42,P,Pitcher,Active,St. Louis Cardinals
138,681676,Ryan Fernandez,42,P,Pitcher,Active,St. Louis Cardinals
138,592773,Ryne Stanek,42,P,Pitcher,Active,St. Louis Cardinals
138,695336,Thomas Saggese,42,2B,Infielder,Active,St. Louis Cardinals
138,687363,Victor Scott II,42,CF,Outfielder,Active,St. Louis Cardinals
138,650968,Yohel Pozo,42,C,Catcher,Active,St. Louis Cardinals
139,810938,Ben Williamson,42,3B,Infielder,Active,Tampa Bay Rays
139,641329,Bryan Baker,42,P,Pitcher,Active,Tampa Bay Rays
139,656775,Cedric Mullins,42,CF,Outfielder,Active,Tampa Bay Rays
139,802415,Chandler Simpson,42,LF,Outfielder,Active,Tampa Bay Rays
139,642121,Cole Sulser,42,P,Pitcher,Active,Tampa Bay Rays
139,656876,Drew Rasmussen,42,P,Pitcher,Active,Tampa Bay Rays
139,643377,Griffin Jax,42,P,Pitcher,Active,Tampa Bay Rays
139,685801,Hunter Bigge,42,P,Pitcher,Active,Tampa Bay Rays
139,676439,Hunter Feduccia,42,C,Catcher,Active,Tampa Bay Rays
139,693855,Ian Seymour,42,P,Pitcher,Active,Tampa Bay Rays
139,641584,Jake Fraley,42,RF,Outfielder,Active,Tampa Bay Rays
139,669947,Jesse Scholtens,42,P,Pitcher,Active,Tampa Bay Rays
139,666018,Jonathan Aranda,42,1B,Infielder,Active,Tampa Bay Rays
139,676356,Jonny DeLuca,42,CF,Outfielder,Active,Tampa Bay Rays
139,691406,Junior Caminero,42,3B,Infielder,Active,Tampa Bay Rays
139,687330,Kevin Kelly,42,P,Pitcher,Active,Tampa Bay Rays
139,669438,Mason Englert,42,P,Pitcher,Active,Tampa Bay Rays
139,663743,Nick Fortes,42,C,Catcher,Active,Tampa Bay Rays
139,607259,Nick Martinez,42,P,Pitcher,Active,Tampa Bay Rays
139,680700,Richie Palacios,42,LF,Outfielder,Active,Tampa Bay Rays
139,668723,Ryan Vilade,42,RF,Outfielder,Active,Tampa Bay Rays
139,663556,Shane McClanahan,42,P,Pitcher,Active,Tampa Bay Rays
139,571927,Steven Matz,42,P,Pitcher,Active,Tampa Bay Rays
139,670764,Taylor Walls,42,SS,Infielder,Active,Tampa Bay Rays
139,650490,Yandy Díaz,42,1B,Infielder,Active,Tampa Bay Rays
139,672782,Yoendrys Gómez,42,P,Pitcher,Active,Tampa Bay Rays
140,457705,Andrew McCutchen,42,RF,Outfielder,Active,Texas Rangers
140,607043,Brandon Nimmo,42,LF,Outfielder,Active,Texas Rangers
140,455119,Chris Martin,42,P,Pitcher,Active,Texas Rangers
140,668390,Cole Winn,42,P,Pitcher,Active,Texas Rangers
140,608369,Corey Seager,42,SS,Infielder,Active,Texas Rangers
140,643376,Danny Jansen,42,C,Catcher,Active,Texas Rangers
140,694497,Evan Carter,42,CF,Outfielder,Active,Texas Rangers
140,677649,Ezequiel Duran,42,SS,Infielder,Active,Texas Rangers
140,683004,Jack Leiter,42,P,Pitcher,Active,Texas Rangers
140,656641,Jacob Latz,42,P,Pitcher,Active,Texas Rangers
140,594798,Jacob deGrom,42,P,Pitcher,Active,Texas Rangers
140,669394,Jake Burger,42,1B,Infielder,Active,Texas Rangers
140,596001,Jakob Junis,42,P,Pitcher,Active,Texas Rangers
140,656222,Jalen Beeks,42,P,Pitcher,Active,Texas Rangers
140,592626,Joc Pederson,42,1B,Infielder,Active,Texas Rangers
140,673962,Josh Jung,42,3B,Infielder,Active,Texas Rangers
140,669701,Josh Smith,42,SS,Infielder,Active,Texas Rangers
140,677958,Kumar Rocker,42,P,Pitcher,Active,Texas Rangers
140,543309,Kyle Higashioka,42,C,Catcher,Active,Texas Rangers
140,681168,Luis Curvelo,42,P,Pitcher,Active,Texas Rangers
140,669022,MacKenzie Gore,42,P,Pitcher,Active,Texas Rangers
140,543135,Nathan Eovaldi,42,P,Pitcher,Active,Texas Rangers
140,676395,Robert Garcia,42,P,Pitcher,Active,Texas Rangers
140,664059,Sam Haggerty,42,CF,Outfielder,Active,Texas Rangers
140,641302,Tyler Alexander,42,P,Pitcher,Active,Texas Rangers
140,694671,Wyatt Langford,42,LF,Outfielder,Active,Texas Rangers
141,665926,Andrés Giménez,42,2B,Infielder,Active,Toronto Blue Jays
141,678218,Brandon Valenzuela,42,C,Catcher,Active,Toronto Blue Jays
141,680755,Braydon Fisher,42,P,Pitcher,Active,Toronto Blue Jays
141,662139,Daulton Varsho,42,CF,Outfielder,Active,Toronto Blue Jays
141,676914,Davis Schneider,42,LF,Outfielder,Active,Toronto Blue Jays
141,656302,Dylan Cease,42,P,Pitcher,Active,Toronto Blue Jays
141,650391,Eloy Jiménez,42,OF,Outfielder,Active,Toronto Blue Jays
141,641778,Eric Lauer,42,P,Pitcher,Active,Toronto Blue Jays
141,676391,Ernie Clement,42,3B,Infielder,Active,Toronto Blue Jays
141,656546,Jeff Hoffman,42,P,Pitcher,Active,Toronto Blue Jays
141,660821,Jesús Sánchez,42,RF,Outfielder,Active,Toronto Blue Jays
141,573009,Joe Mantiply,42,P,Pitcher,Active,Toronto Blue Jays
141,672960,Kazuma Okamoto,42,3B,Infielder,Active,Toronto Blue Jays
141,592332,Kevin Gausman,42,P,Pitcher,Active,Toronto Blue Jays
141,672820,Lenyn Sosa,42,2B,Infielder,Active,Toronto Blue Jays
141,686973,Louis Varland,42,P,Pitcher,Active,Toronto Blue Jays
141,689254,Mason Fluharty,42,P,Pitcher,Active,Toronto Blue Jays
141,453286,Max Scherzer,42,P,Pitcher,Active,Toronto Blue Jays
141,664702,Myles Straw,42,CF,Outfielder,Active,Toronto Blue Jays
141,664770,Nathan Lukes,42,RF,Outfielder,Active,Toronto Blue Jays
141,571578,Patrick Corbin,42,P,Pitcher,Active,Toronto Blue Jays
141,693686,Spencer Miles,42,P,Pitcher,Active,Toronto Blue Jays
141,667297,Tommy Nance,42,P,Pitcher,Active,Toronto Blue Jays
141,623168,Tyler Heineman,42,C,Catcher,Active,Toronto Blue Jays
141,643511,Tyler Rogers,42,P,Pitcher,Active,Toronto Blue Jays
141,665489,Vladimir Guerrero Jr.,42,1B,Infielder,Active,Toronto Blue Jays
142,702193,Andrew Morris,42,P,Pitcher,Active,Minnesota Twins
142,607455,Anthony Banda,42,P,Pitcher,Active,Minnesota Twins
142,668885,Austin Martin,42,CF,Outfielder,Active,Minnesota Twins
142,641927,Bailey Ober,42,P,Pitcher,Active,Minnesota Twins
142,686797,Brooks Lee,42,3B,Infielder,Active,Minnesota Twins
142,621439,Byron Buxton,42,CF,Outfielder,Active,Minnesota Twins
142,663485,Cole Sands,42,P,Pitcher,Active,Minnesota Twins
142,679358,Eric Orze,42,P,Pitcher,Active,Minnesota Twins
142,670183,Garrett Acton,42,P,Pitcher,Active,Minnesota Twins
142,681546,James Outman,42,CF,Outfielder,Active,Minnesota Twins
142,657746,Joe Ryan,42,P,Pitcher,Active,Minnesota Twins
142,605137,Josh Bell,42,1B,Infielder,Active,Minnesota Twins
142,623437,Justin Topa,42,P,Pitcher,Active,Minnesota Twins
142,665019,Kody Clemens,42,2B,Infielder,Active,Minnesota Twins
142,681892,Kody Funderburk,42,P,Pitcher,Active,Minnesota Twins
142,807712,Luke Keaschall,42,2B,Infielder,Active,Minnesota Twins
142,670242,Matt Wallner,42,RF,Outfielder,Active,Minnesota Twins
142,690953,Mick Abel,42,P,Pitcher,Active,Minnesota Twins
142,680777,Ryan Jeffers,42,C,Catcher,Active,Minnesota Twins
142,668952,Ryan Kreidler,42,CF,Outfielder,Active,Minnesota Twins
142,680573,Simeon Woods Richardson,42,P,Pitcher,Active,Minnesota Twins
142,671737,Taj Bradley,42,P,Pitcher,Active,Minnesota Twins
142,573124,Taylor Rogers,42,P,Pitcher,Active,Minnesota Twins
142,663616,Trevor Larnach,42,RF,Outfielder,Active,Minnesota Twins
142,656484,Tristan Gray,42,3B,Infielder,Active,Minnesota Twins
142,605170,Victor Caratini,42,C,Catcher,Active,Minnesota Twins
143,605400,Aaron Nola,42,P,Pitcher,Active,Philadelphia Phillies
143,666969,Adolis García,42,RF,Outfielder,Active,Philadelphia Phillies
143,664761,Alec Bohm,42,3B,Infielder,Active,Philadelphia Phillies
143,691725,Andrew Painter,42,P,Pitcher,Active,Philadelphia Phillies
143,641745,Brad Keller,42,P,Pitcher,Active,Philadelphia Phillies
143,669016,Brandon Marsh,42,CF,Outfielder,Active,Philadelphia Phillies
143,547180,Bryce Harper,42,1B,Infielder,Active,Philadelphia Phillies
143,681082,Bryson Stott,42,2B,Infielder,Active,Philadelphia Phillies
143,663767,Chase Shugart,42,P,Pitcher,Active,Philadelphia Phillies
143,650911,Cristopher Sánchez,42,P,Pitcher,Active,Philadelphia Phillies
143,664238,Dylan Moore,42,2B,Infielder,Active,Philadelphia Phillies
143,624641,Edmundo Sosa,42,2B,Infielder,Active,Philadelphia Phillies
143,592663,J.T. Realmuto,42,C,Catcher,Active,Philadelphia Phillies
143,666200,Jesús Luzardo,42,P,Pitcher,Active,Philadelphia Phillies
143,661395,Jhoan Duran,42,P,Pitcher,Active,Philadelphia Phillies
143,621237,José Alvarado,42,P,Pitcher,Active,Philadelphia Phillies
143,702222,Justin Crawford,42,CF,Outfielder,Active,Philadelphia Phillies
143,679775,Kyle Backhus,42,P,Pitcher,Active,Philadelphia Phillies
143,656941,Kyle Schwarber,42,LF,Outfielder,Active,Philadelphia Phillies
143,689147,Orion Kerkering,42,P,Pitcher,Active,Philadelphia Phillies
143,805249,Otto Kemp,42,OF,Outfielder,Active,Philadelphia Phillies
143,665561,Rafael Marchán,42,C,Catcher,Active,Philadelphia Phillies
143,592836,Taijuan Walker,42,P,Pitcher,Active,Philadelphia Phillies
143,621383,Tanner Banks,42,P,Pitcher,Active,Philadelphia Phillies
143,641835,Tim Mayza,42,P,Pitcher,Active,Philadelphia Phillies
143,607208,Trea Turner,42,SS,Infielder,Active,Philadelphia Phillies
144,607481,Aaron Bummer,42,P,Pitcher,Active,Atlanta Braves
144,663586,Austin Riley,42,3B,Infielder,Active,Atlanta Braves
144,693821,Bryce Elder,42,P,Pitcher,Active,Atlanta Braves
144,519242,Chris Sale,42,P,Pitcher,Active,Atlanta Braves
144,642086,Dominic Smith,42,1B,Infielder,Active,Atlanta Braves
144,686948,Drake Baldwin,42,C,Catcher,Active,Atlanta Braves
144,669276,Dylan Lee,42,P,Pitcher,Active,Atlanta Braves
144,642201,Eli White,42,RF,Outfielder,Active,Atlanta Braves
144,656550,Grant Holmes,42,P,Pitcher,Active,Atlanta Braves
144,802686,Hayden Harris,42,P,Pitcher,Active,Atlanta Braves
144,606303,Joel Payamps,42,P,Pitcher,Active,Atlanta Braves
144,641680,Jonah Heim,42,C,Catcher,Active,Atlanta Braves
144,622761,Jorge Mateo,42,SS,Infielder,Active,Atlanta Braves
144,660761,José Suarez,42,P,Pitcher,Active,Atlanta Braves
144,571657,Kyle Farmer,42,2B,Infielder,Active,Atlanta Braves
144,621566,Matt Olson,42,1B,Infielder,Active,Atlanta Braves
144,643289,Mauricio Dubón,42,2B,Infielder,Active,Atlanta Braves
144,671739,Michael Harris II,42,CF,Outfielder,Active,Atlanta Braves
144,573262,Mike Yastrzemski,42,RF,Outfielder,Active,Atlanta Braves
144,674370,Osvaldo Bido,42,P,Pitcher,Active,Atlanta Braves
144,645277,Ozzie Albies,42,2B,Infielder,Active,Atlanta Braves
144,628452,Raisel Iglesias,42,P,Pitcher,Active,Atlanta Braves
144,625643,Reynaldo López,42,P,Pitcher,Active,Atlanta Braves
144,663158,Robert Suarez,42,P,Pitcher,Active,Atlanta Braves
144,660670,Ronald Acuña Jr.,42,RF,Outfielder,Active,Atlanta Braves
144,641755,Tyler Kinley,42,P,Pitcher,Active,Atlanta Braves
145,643217,Andrew Benintendi,42,LF,Outfielder,Active,Chicago White Sox
145,641743,Anthony Kay,42,P,Pitcher,Active,Chicago White Sox
145,663542,Bryan Hudson,42,P,Pitcher,Active,Chicago White Sox
145,805367,Chase Meidroth,42,SS,Infielder,Active,Chicago White Sox
145,695657,Colson Montgomery,42,SS,Infielder,Active,Chicago White Sox
145,663436,Davis Martin,42,P,Pitcher,Active,Chicago White Sox
145,656537,Derek Hill,42,CF,Outfielder,Active,Chicago White Sox
145,700337,Edgar Quero,42,C,Catcher,Active,Chicago White Sox
145,607200,Erick Fedde,42,P,Pitcher,Active,Chicago White Sox
145,677592,Everson Pereira,42,CF,Outfielder,Active,Chicago White Sox
145,691799,Grant Taylor,42,P,Pitcher,Active,Chicago White Sox
145,663855,Jordan Hicks,42,P,Pitcher,Active,Chicago White Sox
145,673929,Jordan Leasure,42,P,Pitcher,Active,Chicago White Sox
145,608371,Lucas Sims,42,P,Pitcher,Active,Chicago White Sox
145,682668,Luisangel Acuña,42,2B,Infielder,Active,Chicago White Sox
145,678246,Miguel Vargas,42,3B,Infielder,Active,Chicago White Sox
145,808959,Munetaka Murakami,42,3B,Infielder,Active,Chicago White Sox
145,702273,Noah Schultz,42,P,Pitcher,Active,Chicago White Sox
145,624512,Reese McGuire,42,C,Catcher,Active,Chicago White Sox
145,803011,Sam Antonacci,42,SS,Infielder,Active,Chicago White Sox
145,680732,Sean Burke,42,P,Pitcher,Active,Chicago White Sox
145,656794,Sean Newcomb,42,P,Pitcher,Active,Chicago White Sox
145,622554,Seranthony Domínguez,42,P,Pitcher,Active,Chicago White Sox
145,695020,Tanner Murray,42,2B,Infielder,Active,Chicago White Sox
145,671976,Tristan Peters,42,LF,Outfielder,Active,Chicago White Sox
145,656457,Tyler Gilbert,42,P,Pitcher,Active,Chicago White Sox
146,682663,Agustín Ramírez,42,C,Catcher,Active,Miami Marlins
146,677053,Andrew Nardi,42,P,Pitcher,Active,Miami Marlins
146,669622,Anthony Bender,42,P,Pitcher,Active,Miami Marlins
146,596103,Austin Slater,42,LF,Outfielder,Active,Miami Marlins
146,676534,Calvin Faucher,42,P,Pitcher,Active,Miami Marlins
146,663978,Chris Paddack,42,P,Pitcher,Active,Miami Marlins
146,681393,Connor Norby,42,3B,Infielder,Active,Miami Marlins
146,691277,Deyvison De Los Santos,42,3B,Infielder,Active,Miami Marlins
146,691587,Eury Pérez,42,P,Pitcher,Active,Miami Marlins
146,688363,Graham Pauley,42,3B,Infielder,Active,Miami Marlins
146,681715,Heriberto Hernández,42,LF,Outfielder,Active,Miami Marlins
146,805300,Jakob Marsee,42,CF,Outfielder,Active,Miami Marlins
146,676083,Janson Junk,42,P,Pitcher,Active,Miami Marlins
146,691594,Javier Sanoja,42,2B,Infielder,Active,Miami Marlins
146,667463,John King,42,P,Pitcher,Active,Miami Marlins
146,669199,Lake Bachar,42,P,Pitcher,Active,Miami Marlins
146,677870,Leo Jiménez,42,SS,Infielder,Active,Miami Marlins
146,689414,Liam Hicks,42,C,Catcher,Active,Miami Marlins
146,676974,Max Meyer,42,P,Pitcher,Active,Miami Marlins
146,656848,Michael Petersen,42,P,Pitcher,Active,Miami Marlins
146,672640,Otto Lopez,42,SS,Infielder,Active,Miami Marlins
146,683357,Owen Caissie,42,RF,Outfielder,Active,Miami Marlins
146,664126,Pete Fairbanks,42,P,Pitcher,Active,Miami Marlins
146,645261,Sandy Alcantara,42,P,Pitcher,Active,Miami Marlins
146,663969,Tyler Phillips,42,P,Pitcher,Active,Miami Marlins
146,669364,Xavier Edwards,42,SS,Infielder,Active,Miami Marlins
147,592450,Aaron Judge,42,RF,Outfielder,Active,New York Yankees
147,642708,Amed Rosario,42,3B,Infielder,Active,New York Yankees
147,683409,Angel Chivilli,42,P,Pitcher,Active,New York Yankees
147,669224,Austin Wells,42,C,Catcher,Active,New York Yankees
147,700250,Ben Rice,42,1B,Infielder,Active,New York Yankees
147,687396,Brent Headrick,42,P,Pitcher,Active,New York Yankees
147,693645,Cam Schlittler,42,P,Pitcher,Active,New York Yankees
147,666808,Camilo Doval,42,P,Pitcher,Active,New York Yankees
147,641355,Cody Bellinger,42,LF,Outfielder,Active,New York Yankees
147,670280,David Bednar,42,P,Pitcher,Active,New York Yankees
147,518585,Fernando Cruz,42,P,Pitcher,Active,New York Yankees
147,519317,Giancarlo Stanton,42,DH,Hitter,Active,New York Yankees
147,641555,J.C. Escarra,42,C,Catcher,Active,New York Yankees
147,665862,Jazz Chisholm Jr.,42,2B,Infielder,Active,New York Yankees
147,676609,José Caballero,42,SS,Infielder,Active,New York Yankees
147,661563,Luis Gil,42,P,Pitcher,Active,New York Yankees
147,608331,Max Fried,42,P,Pitcher,Active,New York Yankees
147,621112,Paul Blackburn,42,P,Pitcher,Active,New York Yankees
147,502671,Paul Goldschmidt,42,1B,Infielder,Active,New York Yankees
147,545341,Randal Grichuk,42,RF,Outfielder,Active,New York Yankees
147,641857,Ryan McMahon,42,3B,Infielder,Active,New York Yankees
147,677960,Ryan Weathers,42,P,Pitcher,Active,New York Yankees
147,642232,Ryan Yarbrough,42,P,Pitcher,Active,New York Yankees
147,657612,Tim Hill,42,P,Pitcher,Active,New York Yankees
147,663757,Trent Grisham,42,CF,Outfielder,Active,New York Yankees
147,701542,Will Warren,42,P,Pitcher,Active,New York Yankees
158,676879,Aaron Ashby,42,P,Pitcher,Active,Milwaukee Brewers
158,682842,Abner Uribe,42,P,Pitcher,Active,Milwaukee Brewers
158,672582,Angel Zerpa,42,P,Pitcher,Active,Milwaukee Brewers
158,663368,Blake Perkins,42,CF,Outfielder,Active,Milwaukee Brewers
158,663604,Brandon Lockridge,42,LF,Outfielder,Active,Milwaukee Brewers
158,687075,Brandon Sproat,42,P,Pitcher,Active,Milwaukee Brewers
158,605540,Brandon Woodruff,42,P,Pitcher,Active,Milwaukee Brewers
158,668930,Brice Turang,42,2B,Infielder,Active,Milwaukee Brewers
158,694477,Chad Patrick,42,P,Pitcher,Active,Milwaukee Brewers
158,669084,DL Hall,42,P,Pitcher,Active,Milwaukee Brewers
158,666152,David Hamilton,42,2B,Infielder,Active,Milwaukee Brewers
158,668834,Easton McGee,42,P,Pitcher,Active,Milwaukee Brewers
158,669003,Garrett Mitchell,42,CF,Outfielder,Active,Milwaukee Brewers
